track_id,title,artist,genre,danceability,energy,valence,acousticness,instrumentalness,tempo,popularity
0aJglfKKlSuhwws0EU6Q5v,Impossible,I Am King,hardcore,0.455,0.758,0.378,0.0067,1.67e-05,89.966,62
52AHKfP6qQ3feLjPCDTiRI,Mar Chiquita,Ozuna;Pedro Capó,latino,0.713,0.76,0.668,0.304,1.79e-05,98.015,62
1eSmVO3UxWPfle5XCFzzDf,ABC's,Blippi;Nicky Notes,children,0.82,0.386,0.969,0.234,0.00236,119.995,62
2Od3Ysez43Zq6SgUijASW1,Lights Go Down,Meynberg;Joseph Feinstein,deep-house,0.856,0.554,0.76,0.2,0.0792,121.025,62
7CuXB3Dr61IvDFEWfqG3sE,More,Jan Blomqvist;Elena Pitoulis,deep-house,0.709,0.528,0.113,0.0458,0.896,124.027,62
7M7YsLJWsyu87my5ZnAxau,Shape Of A Dream,Sailors Of The 7 Seas,sleep,0.14,0.00695,0.0925,0.983,0.885,74.833,62
3x63A5hq4vldKE8hWIi1tE,Woke up in Bangkok,Deepend;YouNotUs;Martin Gallop,deep-house,0.776,0.692,0.38,0.204,0.00114,120.0,62
44M12pkcMqqdbNNooHCZ6C,Come And Get It,I Prevail,metalcore,0.567,0.987,0.383,0.000133,2.38e-05,107.974,62
50lW1fKoDtyKaiR2bR7ksl,Who You Say I Am - Live,Hillsong Worship;Brooke Ligertwood;Reuben Morgan,world-music,0.271,0.669,0.21,0.000292,0.0,171.911,62
5h5NznbR6QVDFMXRN0fH3A,Out Of My League (with Kiesza),Brando;Kiesza,deep-house,0.83,0.661,0.474,0.00499,2.23e-05,118.027,62
7IabOF0F1Cx4eWe7FjdpzN,Under the Sun,Fini;Francis Skyes,deep-house,0.702,0.61,0.332,0.533,0.000631,119.975,62
2gG7E5OZi5D5QLRIctv63z,I'm Your Man,Wham!,disco,0.756,0.837,0.588,0.297,0.0,132.146,62
6ilTR3RpLCAHDt3Z6YuQGx,シンデレラ,Cidergirl,alt-rock,0.572,0.955,0.717,0.0141,0.0,129.981,62
78Gzxi27GuNHTfkn2BylG4,What Ever Happened?,The Strokes,garage,0.547,0.596,0.584,8.02e-05,0.739,116.17,62
1b7DozY0xHWXU1T84Lck1z,Ghost Town,Layto;Neoni,alternative,0.631,0.643,0.528,0.0658,0.0,130.099,62
65GjU6KDPzF5IO143vvTgn,"For the First Time in Forever (Reprise) - From ""Frozen""/Soundtrack Version",Kristen Bell;Idina Menzel,disney,0.362,0.338,0.389,0.806,0.0,93.999,62
1a8tAQAzHIPQ00OPBXGWPz,No Eyes - Radio Edit,Claptone;JAW,deep-house,0.93,0.483,0.57,0.0289,0.00244,120.022,62
584GnCDcDhRV6R8iZ7gzxC,No Longer Slaves (Spontaneous) - Live,Bethel Music;Jonathan David Helser;Melissa Helser,world-music,0.412,0.61,0.242,0.177,0.000102,148.005,62
2rUsJXt4NeeDiIU6sBvrxo,All We Got (feat. KIDDO) - Ofenbach Remix,Robin Schulz;KIDDO;Ofenbach,deep-house,0.803,0.796,0.549,0.0522,2.69e-05,114.95,62
3gRlmtdCyNoKiyozn2pqc9,Mathematics,Mos Def,hardcore,0.753,0.749,0.832,0.0285,0.0,93.79,62
4jKlouPlVZOkuRwyBpgLPN,One Little Finger,Super Simple Songs;Noodle & Pals,children,0.94,0.213,0.832,0.418,0.0,133.095,62
3BGbqEDio3ocx1v4egIYr6,Walk Like an Egyptian,The Bangles,synth-pop,0.711,0.788,0.757,0.0117,2.05e-06,103.172,62
2Z5MbKovyels3EXitye0eo,Loose Change (feat. Earl Sweatshirt),The Alchemist;Earl Sweatshirt,hardcore,0.506,0.628,0.363,0.146,2.91e-05,86.131,62
20MOKIGONywL5xIoB7RRAR,WHISTLE - Acoustic Ver.,BLACKPINK,k-pop,0.844,0.462,0.636,0.804,0.0,102.94,62
3JvHEEbo89vp4EJw0PZMPJ,Unavailable,Aysha Mathis,sleep,0.146,0.00346,0.0894,0.944,0.898,66.722,62
7rLvsAO1yb7ElxPhkz60qh,For You,CHEN;BAEKHYUN;XIUMIN,k-pop,0.533,0.838,0.449,0.102,0.0,75.021,62
0z25tUQgEI4cIyNZ1TgWig,Unsung,Helmet,industrial,0.311,0.814,0.731,6.74e-05,0.00534,160.303,62
6jNrjFCd9h9jBdGomb7LRN,Open Shut Them,Super Simple Songs,children,0.776,0.19,0.372,0.528,4.38e-05,109.807,62
0jkGkwy510cvhy0jYPFme4,"Kingdom Dance - From ""Tangled""/Score",Alan Menken,disney,0.239,0.614,0.47,0.0904,0.403,155.658,62
4s80CRYk3rRPZE56NvmFi7,You Are My Everything,Gummy,k-pop,0.343,0.499,0.104,0.665,0.0,131.076,62
0vMk4IrUfSJQkhwZnVX6us,Boy In Luv,BTS,k-pop,0.492,0.931,0.444,0.00244,0.0,166.071,62
4Eefey3uN90Abhbr47zKmC,WINTER FLOWER(Feat.RM),Younha;RM,k-pop,0.564,0.796,0.241,0.118,0.0,95.946,62
4Q7Q9bmbY5Lo7YamHngO4O,Zara Zara,Bombay Jayashri,classical,0.643,0.268,0.62,0.593,2.06e-06,143.813,62
5267gVdYWrLoz6ClOhlqmE,Blue Monday,Orgy,industrial,0.589,0.696,0.938,8.65e-05,3.43e-05,129.833,62
1IavuiWnbbts36JWozObGE,Un Reel,Ozuna;TINI,latino,0.715,0.744,0.746,0.233,0.000159,163.005,62
0fTiDOXRNEN0lUeYGoSHml,Somebody,The Chainsmokers;Drew Love,house,0.32,0.63,0.323,0.192,0.0,203.443,62
7A1odihHBrI8n9k0Fefh2j,Are You Ready,AC/DC,hard-rock,0.452,0.821,0.414,0.0165,3.53e-06,108.529,62
70Znjq5VPKFrwlB7O26SWT,Zanzibar,Billy Joel,piano,0.589,0.46,0.705,0.271,4.95e-05,148.172,62
7vKfym6hgeJxxyyVpiXBBX,Animals,Martin Garrix,progressive-house,0.676,0.858,0.0371,0.00148,0.673,128.011,62
2QQDH8gt4nyxFu2XX6bhG8,Judas,Fozzy,metal,0.418,0.907,0.473,0.000101,0.000433,99.17,62
17pOLaBouf2EleJjsHfJSg,Hooked On A Feeling,Blue Swede;Björn Skifs,swedish,0.547,0.82,0.933,0.261,0.0,118.208,62
3NiB3v3elOuAy4Ij51F4Sl,Deep Inside,Maur,deep-house,0.637,0.936,0.497,0.0465,0.00015,126.027,62
0FRavXSn6XmeItbuJR3VrR,Space Melody (Edward Artemyev) (feat. Leony),VIZE;Alan Walker;Edward Artemyev;Leony,german,0.898,0.759,0.24,0.227,0.00102,127.966,62
3PR79C1jVvLLLmgdyHkXl3,That's the Way (I Like It) - 2004 Remaster,KC & The Sunshine Band,disco,0.68,0.877,0.922,0.191,0.000656,108.674,62
5KPSKv02jtAsI7fmpT7enC,Is It Too Much to Ask For,me7k,chill,0.901,0.467,0.58,0.05,0.0153,105.586,62
06zJUeKU5KFy50Cho6pDcr,Aasan Nahin Yahan,Arijit Singh,pop-film,0.549,0.437,0.236,0.766,0.000407,93.976,62
40hIuxoe1aHcfnjOjl6Tkj,The Best - Edit,Tina Turner,disco,0.68,0.701,0.824,0.0341,0.00479,103.789,62
121YyIOmTlu4Da9HgkZrJU,Origami Age,De Seu,sleep,0.0788,0.0401,0.0967,0.962,0.814,81.67,62
0Sg3UL7f40ulmTh0Xwr6qY,Mountains,Hans Zimmer,german,0.304,0.0585,0.0371,0.59,0.928,119.975,62
5lJUXSjRjevVy7I3P87wuK,Your Touch,The Black Keys,garage,0.532,0.768,0.698,0.8,2.01e-05,116.026,62
2KEnu7ABoDpekTUae5rrU0,just friends,keshi,chill,0.713,0.244,0.199,0.767,0.00435,119.993,62
5KC7ginqShi7mhDQLttQh0,Get in Trouble (So What),Dimitri Vegas & Like Mike;Vini Vici;Dimitri Vegas,progressive-house,0.558,0.99,0.0738,0.000206,0.376,138.074,62
3DINd29wTWdZEiH7JS0G0W,Cute & Cruel (feat. First Aid Kit),Tove Lo;First Aid Kit,synth-pop,0.633,0.351,0.356,0.697,0.0,118.145,62
0rxEPf4Y6uBmV3hkrV340a,Isq Risk,Sohail Sen;Rahat Fateh Ali Khan;Irshad Kamil,pop-film,0.846,0.634,0.944,0.122,0.0,104.964,62
7txLCGOXyDlDXTjtR1Sk4v,Tu Jo Mila,KK,pop-film,0.576,0.591,0.478,0.795,6.85e-05,124.013,62
38fIaph07Kd8ZIN6l17ZJs,Whiplash - Remastered,Metallica,hard-rock,0.384,0.916,0.192,0.000611,0.422,158.042,62
7sfpydlJrHpTi533idUuZV,Medicine,Lucas Estrada;PLANT,deep-house,0.781,0.715,0.63,0.614,0.069,120.026,62
4avSaixVwu8uqfSs7zgoj3,Livin' On The Edge,Aerosmith,hard-rock,0.399,0.881,0.272,0.0019,0.00429,84.58,62
5zb7npjQqoJ7Kcpq4yD9qn,You Want It Darker,Leonard Cohen,singer-songwriter,0.674,0.327,0.494,0.613,0.199,108.995,62
5GeBgck1MU2tlIkMpsn8uT,Matargashti,Mohit Chauhan,pop-film,0.792,0.63,0.659,0.102,0.0,100.022,62
2AP7m2dBb8ULTx4Gc1rdMc,Juicy,The Notorious B.I.G.,hardcore,0.887,0.767,0.607,0.38,0.0,97.437,62
4YCnTYbq3oL1Lqpyxg33CU,The Twist,Chubby Checker,rock-n-roll,0.571,0.618,0.852,0.18,2.69e-06,156.892,62
1zgV7obuDgU0DEaNCmPw8u,Sunshine - MOTi Remix,OneRepublic;MOTi,piano,0.727,0.77,0.542,0.0764,5.38e-06,125.99,62
0dSTbC1TcahlWOZV5C5OhI,Cut Me Loose - Edit,Jethro Heston;Max Marshall,deep-house,0.416,0.802,0.739,0.0225,0.0541,121.967,62
1fmoCZ6mtMiqA5GHWPcZz9,A New Error,Moderat,minimal-techno,0.717,0.46,0.0961,0.0287,0.785,110.993,62
4dRb7kdtBVBFzSiCqsY7wP,Forget About You,Devin Kennedy,chill,0.627,0.525,0.207,0.892,0.000233,98.08,62
00Y9r5SfbDdEjJhNg7laQr,"Top Gun Anthem - From ""Top Gun"" Original Soundtrack",Harold Faltermeyer;Steve Stevens,german,0.423,0.651,0.14,0.00799,0.618,107.011,62
03ZyPqIZXdBNNVIpM2KORq,Brass,Dirty Rush & Gregor Es,progressive-house,0.727,0.9,0.452,0.185,0.00103,124.029,62
4N7CYBbsvCggth7pXcVgOy,Wya?,Wifisfuneral,emo,0.793,0.444,0.222,0.414,0.0,169.935,62
4jk4CaqBMBbMZhf3PuR1ai,Phir Kabhi,Arijit Singh,pop-film,0.405,0.665,0.404,0.614,0.0,81.921,62
2q6fxAvSpqXR4jx9Ne7RGz,"Main Title - From The ""Game Of Thrones"" Soundtrack",Ramin Djawadi,german,0.197,0.603,0.232,0.302,0.794,169.881,62
2y1NlQ3jhmmvtybRBLQGXm,Soft Skin,Timmies;Shiloh Dynasty,chill,0.901,0.108,0.716,0.844,0.00473,106.044,62
3A7Etq2wGE9cYqLIma97Tt,Aphrodite,RINI,chill,0.717,0.298,0.262,0.555,0.00293,116.039,62
0pg4ptWsO9eMH6nEhrM9fD,Stop And Stare,OneRepublic,piano,0.492,0.859,0.251,0.0659,0.0,92.474,62
1jStctxoCQu67sVWxzatLC,Raf,Deeperise;Jabbar,deep-house,0.789,0.436,0.135,0.201,0.00251,97.009,62
71H8k9qe7DersxR6KyhUnI,Okay,Nicky Romero;MARF;Wulf,progressive-house,0.513,0.836,0.304,0.0463,0.0,124.964,62
1FzXRK8g8TxVdL8UjSWaRC,Finish Line,Delaney Bailey,singer-songwriter,0.488,0.175,0.192,0.655,0.0111,109.192,62
2PcgMmmhIZA83kwIYEjR8f,Kalasala Kalasala,Thaman S;L. R. Eswari;T. Rajendar;Solar Sai,pop-film,0.69,0.895,0.835,0.68,0.0282,154.928,62
6LiCDjlGCBx8DK4VhOijvp,The World Is Yours To Take - Budweiser Anthem Of The FIFA World Cup 2022,Tears For Fears;Lil Baby,synth-pop,0.744,0.68,0.507,0.238,0.0,112.873,62
6wBXSf1chpnyXGOSvANs0a,Thalli Pogathey,A.R. Rahman;Sid Sriram;Aaryan Dinesh Kanagaratnam,pop-film,0.582,0.748,0.148,0.108,0.0,98.228,62
5c1tswRpjj7Fyv9xb5a8RJ,confidence in me,Rangga Jones,chill,0.586,0.501,0.342,0.0874,0.0,79.366,62
5p684vIzF5LOkmHL3I0tyM,"i'm in love with u, sorry",j'san,chill,0.578,0.288,0.276,0.97,0.633,94.983,62
0obIo2GEab6qqms6t3JaMY,Hey! Baby - Remastered,Bruce Channel,rock-n-roll,0.515,0.623,0.643,0.359,0.0,64.253,62
3pXVWgkWybiGchdKGYDgdl,Heat Waves (with iann dior),Glass Animals;iann dior,indie,0.655,0.716,0.521,0.476,0.0,80.813,62
0Pj6KjqwmJNdIOttPShZC9,Warm with You,Hayden Calnin,folk,0.557,0.364,0.293,0.794,0.7,101.985,62
5pV61B6b5kcy1ysaPL8iON,Kadhal Yen Kadhal,Dhanush;Selvaraghavan,pop-film,0.823,0.689,0.569,0.247,0.000139,104.996,62
3m7V717IKZqZLW5qUIOxdD,Hey Jude - Remastered 2009,The Beatles,psych-rock,0.402,0.552,0.668,0.028,1.36e-05,145.164,62
4NGKImXyLb9jpCzU5kTexb,Saagar Jaisi Aankhonwali - Saagar / Soundtrack Version,Kishore Kumar,pop-film,0.554,0.47,0.386,0.545,0.0,111.82,62
3JUmNYQyJKeRq2a3RR8K71,"Ijazat (From ""One Night Stand"")",Meet Bros.;Arijit Singh,pop-film,0.519,0.463,0.224,0.327,0.0,94.965,62
3HhaSocKwTptze7PySNZlW,Paranoia,A Day To Remember,metalcore,0.409,0.992,0.344,4.82e-05,2.03e-06,149.859,62
3d8ujibjeeCh4tgyMwz2jk,Summer Light,Aaren Hughes,piano,0.533,0.027,0.147,0.996,0.876,52.556,62
50RwvvEKX5Q7AZt8FTAwIF,That'll Be The Day,Buddy Holly,rock-n-roll,0.536,0.637,0.798,0.467,0.0,115.24,62
2Vw94w6FxCyaYwyCivi9Py,Tere Naal,Tulsi Kumar;Darshan Raval,pop-film,0.315,0.491,0.245,0.748,0.0,109.966,62
1mjWhM7GQTTxJxg2F0iCRS,"Dil Mein Ho Tum (From ""Cheat India"")",Armaan Malik;Rochak Kohli;Bappi Lahiri,pop-film,0.608,0.653,0.423,0.507,0.000243,86.933,62
2uqXfUERVBLa1heEoUTBlO,Thuli Thuli,Yuvan Shankar Raja;Haricharan;Tanvi Shah,pop-film,0.709,0.528,0.649,0.256,0.00189,91.999,62
7fYE7BT9Na8XpALQwuhIwX,Champagne,Diljit Dosanjh,pop-film,0.757,0.588,0.344,0.252,0.0,84.968,62
47RAxX2yfiZWmsNKLvjQON,I Live My Life for You,Firehouse,metal,0.513,0.522,0.336,0.0634,0.0,141.833,62
7MhNCT34oaLIxwAsZlZd67,Without Me,Halsey;Juice WRLD,indie,0.744,0.514,0.449,0.355,0.0,136.013,62
5b9x5sRIzAgXQw0dhGORO1,Tu Hi Hai,Amit Trivedi;Arijit Singh,pop-film,0.707,0.501,0.542,0.387,1.81e-06,93.978,62
22kRCQPyNXWZSQEcDvCmGD,Gulabi,Sachin-Jigar;Priya Saraiya;Jaideep Sahni,pop-film,0.673,0.663,0.678,0.0648,1.79e-05,124.002,62
66orjI5vOkyxOZLHWrPklh,X Gon' Give It To Ya - Int'l Bonus track,DMX,hardcore,0.754,0.825,0.64,0.039,0.0,95.073,62
2SkJKMfjpYsNv0KWOxiegX,Kaleidoscope,A Great Big World,piano,0.709,0.913,0.519,0.0182,0.0,108.024,62
7qZOnik9K8Mv987ccBjwwj,Wait Another Day,Mike Williams;Mesto,progressive-house,0.727,0.912,0.671,0.0272,0.000443,126.023,62
55XRXhQeU25IwqVpjQqxkz,GO TO HELL,Clinton Kane,singer-songwriter,0.494,0.749,0.271,0.24,0.0,180.228,62
0qJGlogD7AyMLAJfQ42aI2,Heaven Knows,Five For Fighting,piano,0.6,0.845,0.392,0.048,0.0,97.631,62
1090OWoP6JTpYAaSSEBvGy,Kontrol,Maleek Berry,swedish,0.868,0.521,0.886,0.281,6.36e-05,113.993,62
6YYVzVapUF3UnZQ0igasl3,Allah Waariyan,Shafqat Amanat Ali,pop-film,0.483,0.781,0.801,0.349,0.0,83.782,62
35tQEYgNXQlBvccwCl53s0,Falling in Love,Holem,chill,0.424,0.557,0.329,0.836,0.746,123.421,62
646WEyOUsCWtVvI8BIMbeI,"Na Kajare Ki Dhar, Pt. 1 (With Jhankar Beats)",Pankaj Udhas,pop-film,0.485,0.345,0.411,0.759,0.0,108.407,62
04w57GO5p1763E44KQ8AKB,My Name (feat. Eminem & Nate Dogg),Xzibit;Eminem;Nate Dogg,hardcore,0.842,0.738,0.597,0.159,5.71e-05,85.873,62
0cvMWzztDy1wNQkBqae8w4,Ready To Love,KSHMR,progressive-house,0.598,0.815,0.383,0.0606,0.0,121.986,62
6mTnH6xSYwKohtsO9RFzcc,We Are Mirage,Eric Prydz;Empire of the Sun,disco,0.556,0.792,0.0871,0.000521,0.75,127.956,62
3MRqm3VNWLIjRiLRQezul7,It Is Well - Live,Bethel Music;Kristene DiMarco,world-music,0.35,0.25,0.11,0.698,1.46e-05,129.82,62
5BvuyYHjA98IxU0nQUGzZr,Heavy Soul,The Black Keys,garage,0.432,0.617,0.873,0.53,0.00553,98.326,62
0xTsllHxzqwYrsPUcruf72,Strobo Pop,Die Atzen;Nena,party,0.691,0.796,0.407,0.111,2.93e-05,135.034,62
5GJ3WaxTSlxDY3csctX20H,Bewajah,Himesh Reshammiya,pop-film,0.544,0.678,0.249,0.429,0.0,143.956,62
5ueyLj6e6oVaTY0KQ6yLaA,All Shook Up,Elvis Presley,rock-n-roll,0.624,0.468,0.952,0.881,6.35e-06,74.139,62
2WWfjbHALIb3e7FMcj9mr4,Line Of Sight (feat. WYNNE & Mansionair),ODESZA;WYNNE;Mansionair,chill,0.558,0.733,0.173,0.0334,0.00193,89.992,62
1PDREqVNvmphIoNac3Vz8c,Sanam Teri Kasam,Ankit Tiwari;Palak Muchhal,pop-film,0.621,0.551,0.229,0.289,0.0,149.958,62
6O1VWYPfl85dDeKiaCJKza,Chiru Chiru,Yuvan Shankar Raja;Haricharan;Sagar Desai,pop-film,0.722,0.496,0.645,0.223,0.000507,92.007,62
6TR0FGw4zhlGbQALN065AI,Breathe,CamelPhat;Cristoph;Jem Cooke,progressive-house,0.595,0.877,0.081,0.00646,0.0879,125.015,62
2tO0QPdCA0jgDBshTuYYkc,Woh Ladki Hai Kahan,Shaan;Kavita Krishnamurthy,pop-film,0.786,0.677,0.858,0.172,0.000104,94.985,62
1mPNK9DQVA7gJNtJ20PZu3,Ek Ajnabee Haseena Se,Kishore Kumar;R. D. Burman,pop-film,0.331,0.551,0.664,0.989,0.511,97.18,62
6Thn8AOHIwPCkf2O4ZgfC2,Song for Zula,Phosphorescent,alt-rock,0.486,0.623,0.525,0.734,0.536,86.007,62
4OeFQtRyT7vsLnRTv7t8YT,The Best,Tina Turner,disco,0.651,0.87,0.729,0.103,0.00815,103.857,62
4Ko0kuCmsJW0HMKkQM7Xw8,LOW,Oliver Heldens;Tchami;Anabel Englund,progressive-house,0.678,0.807,0.271,0.00155,0.00284,126.024,62
00PXj8pxWLJ3apEnCPJTNI,Mudher Kanave,Bombay Jayashri;Harish Raghavendra;O.S. Arun,pop-film,0.692,0.709,0.714,0.154,1.46e-06,102.999,62
2EtZFeLn9msgg4qJzT9Vql,Can't Stand Me Now,The Libertines,garage,0.368,0.936,0.568,0.0146,0.00192,164.427,62
4pw7EuK2WTWGHI51jCKuGJ,Akuma no Ko,Higuchi Ai,alternative,0.567,0.663,0.187,0.223,0.0,89.961,62
1oHxIPqJyvAYHy0PVrDU98,Drinking from the Bottle (feat. Tinie Tempah),Calvin Harris;Tinie Tempah,progressive-house,0.665,0.886,0.53,0.0469,6.24e-05,128.062,62
5pNXsc6Vu9pY33RN5FoMGc,Hot Summer Nights,Nicky Romero;W&W,progressive-house,0.61,0.75,0.354,0.00533,0.0,128.022,62
5PgBTczNS4lpNmHVaPPqoU,Días y Meses,Ozuna,latin,0.842,0.579,0.7,0.119,0.126,95.005,62
5nP6bZZpeT9hbtvePmy9ko,Moody Blue,Elvis Presley,rock-n-roll,0.643,0.729,0.963,0.674,7.99e-06,135.29,62
61paqDrRJe8h4c5ypysurz,trippin',thuy,chill,0.73,0.429,0.239,0.285,0.0,133.966,62
5bdX7jiXtSbHX35pgxJo8p,O Khuda,Amaal Mallik;Palak Muchhal,pop-film,0.358,0.479,0.333,0.511,9.72e-06,121.467,62
68WsICkbiK1IOpDEQMdrjB,"Mahi Mera Dil (From ""Dhokha Round D Corner"")",Arijit Singh;Tulsi Kumar;Tanishk Bagchi;Kumaar,pop-film,0.386,0.471,0.21,0.829,0.0,154.039,62
3Hx7RXqCS7Kzjy2ot2q1Gk,Fever,The Black Keys,garage,0.609,0.674,0.743,0.00378,0.000302,127.541,62
7qjF1j0sMTLcmiTKXwVh09,Doppelgänger,Lissom;Julien Marchal;Lowswimmer,folk,0.276,0.154,0.144,0.968,0.363,80.763,62
3AkCkuC8LuRFEnvyKBQUOg,Rainy Day,Ice Nine Kills,metalcore,0.466,0.944,0.384,0.000119,0.0,134.993,62
19JzJOMs4wkuKxY8WEOMea,this girl,Elijah Who,chill,0.79,0.133,0.422,0.875,0.808,69.997,62
62RXe5I6L7n32fUMd8Puvo,Yeh Aaina,Shreya Ghoshal,pop-film,0.552,0.428,0.197,0.607,0.00125,131.745,62
322xF47eamMLy7tFWtJHzF,Un Mela Aasadhaan,G. V. Prakash;Dhanush;Aishwarya R Dhanush;Andrea Jeremiah,pop-film,0.732,0.563,0.563,0.191,0.000141,169.943,62
2A17TySL9lcoRTA28w9yfB,La La La (Brazil 2014) (feat. Carlinhos Brown),Shakira;Carlinhos Brown,latin,0.783,0.806,0.576,0.179,0.000113,127.98,62
6Xejo9F1hr17aXInilcKZ7,Minnalai Pidithu,Unni Menon,pop-film,0.681,0.515,0.757,0.638,1.32e-06,141.035,62
2bdVgAQgosGUJoViVDNeOV,LIMBO,keshi,chill,0.577,0.366,0.0841,0.879,7.76e-05,129.923,62
5nHwX7e5XHnie22nuTFgda,Dil Kyun Yeh Mera,KK,pop-film,0.486,0.382,0.164,0.613,8.56e-05,125.918,62
6m6Xew8uyUBkVqQ0EbJNSN,One In A Million,Jesse Gold;Stefani Kimber,chill,0.75,0.385,0.505,0.331,1.88e-06,68.713,62
2Ryp5LkAWyJwRqoFd8N7Kk,move,brb.,chill,0.661,0.633,0.782,0.0227,9.86e-05,104.934,62
14uXhHNINQqjl2hngD21s9,Tera Chehra,Adnan Sami,pop-film,0.646,0.562,0.488,0.523,0.0021,100.0,62
4brSaQIT3bnnE41D042fgL,Tu Hai Ki Nahi,Ankit Tiwari,pop-film,0.535,0.754,0.435,0.458,1.6e-06,143.862,62
1VrfLrBviw9A6JzRoo3t2C,Total Eclipse of the Heart,Bonnie Tyler,disco,0.439,0.512,0.197,0.348,0.0,131.351,62
3V2ricb6fi4OCJu2rjhL1A,Naan Un,Arijit Singh;Chinmayi,pop-film,0.47,0.521,0.329,0.579,3.39e-06,142.268,62
4bIQXffbALkCC0Xo6aTicP,Maahi,Shaarib Toshi;Toshi Sabri,pop-film,0.463,0.84,0.385,0.736,0.0,153.941,62
6ncsVXsY8FaxpK5yg1eMHI,Love Again,itssvd;Shiloh Dynasty,chill,0.643,0.417,0.355,0.809,0.0147,94.435,62
4FlYcJnfkeBpowEHJ72Bmt,Rockin' Robin,Bobby Day,rock-n-roll,0.541,0.608,0.938,0.298,0.0,171.992,62
45Szkclj1lt4ubm7RFK68t,Runaway,Del Shannon,rock-n-roll,0.594,0.533,0.729,0.153,1.49e-05,78.552,62
3f3HfaJfzYK4SzsVhQnLZO,Parasite,Electric Callboy,metalcore,0.478,0.916,0.519,5.63e-05,0.00258,154.937,62
3ySVdXje5nm31d7vL3jNV3,Galliyan,Ankit Tiwari,pop-film,0.552,0.75,0.4,0.445,7.37e-05,89.999,62
51kQvG4aghW17VSZKkfxTp,MOVIE,JUNNY,chill,0.583,0.557,0.595,0.663,0.0,73.615,62
1QzFhzIOW7CyRJLpmq5CM0,Counting Stars,OneRepublic,piano,0.663,0.705,0.477,0.0654,0.0,122.014,62
67OZSzWvhMgLzUwYOpt3eY,Call Me,Rangga Jones,chill,0.708,0.36,0.349,0.195,0.0,80.072,62
2pgDBO0ZAgvye7joSmdDm8,SAD GIRLZ LUV MONEY,Amaarae;Moliy,alternative,0.883,0.492,0.296,0.447,0.0019,109.974,62
4LaZ8RpIP6DIgN73bXQVlO,GET IT,keshi,chill,0.619,0.71,0.313,0.224,0.000395,170.119,62
0W1jDXkALMfPqheeSEEk5x,juice,brb.,chill,0.735,0.576,0.847,0.0163,0.000155,130.018,62
3J9NEWkd9Cx1MwSSvDySkL,Rock the Night,Europe,hard-rock,0.57,0.931,0.4,0.0429,0.0,105.37,62
4lvTfq817mnTPF2eibBdIP,Kadhal Valarthen,Yuvan Shankar Raja;Kay Kay,pop-film,0.711,0.647,0.458,0.484,1.31e-06,122.918,62
2TZtQt10Ajm3wB4MoqluZj,One Night in Tokyo,Beast In Black,heavy-metal,0.469,0.977,0.727,1.25e-05,0.691,127.971,62
6Xoe3jKnSFKSzsQ8kdDT7I,Disappointment (feat. Rxseboy),Sarcastic Sounds;Rxseboy,chill,0.657,0.821,0.823,0.686,0.0,169.897,62
7JO9xpBP2uwgMMINJkc43y,Trouble,Elvis Presley,rock-n-roll,0.42,0.371,0.882,0.873,0.0,85.539,62
3V417nSM4Ilh0Tt5CqustV,Yggdrasil,Brothers of Metal,heavy-metal,0.469,0.743,0.481,0.00222,0.000111,86.953,62
5osSw3tL07Tuid7AWsvYcc,"Ante Up (feat. Busta Rhymes, Teflon & Remi Martin) - Remix",M.O.P.;Busta Rhymes;Teflon;Remi Martin,hardcore,0.68,0.894,0.803,0.0206,0.0,94.089,62
5RBH8ypFAj5HTZTPRpI1XL,See U Later,BLACKPINK,k-pop,0.74,0.926,0.571,0.0376,0.0,106.987,62
1Nj2oBISdFDSF8eDuXcALz,Start Again (feat. Logic),OneRepublic;Logic,piano,0.564,0.722,0.276,0.162,0.0,99.083,62
3qt3ybU6MScMxMKL2TYBvt,No Particular Place To Go,Chuck Berry,rock-n-roll,0.596,0.791,0.98,0.425,0.000295,129.237,62
1tDWVeCR9oWGX8d5J9rswk,Eclipse,Pink Floyd,psych-rock,0.359,0.577,0.141,0.0589,0.751,68.064,62
1YO1vzBy6y44sosMHviv0S,Fuckboi (feat. Conquer Divide),Electric Callboy;Conquer Divide,metalcore,0.536,0.759,0.743,0.000844,1.09e-06,159.99,62
73fFRs03s0gtjggfMW213L,Ngã Tư Không Đèn,TRANG;Khoa Vũ,singer-songwriter,0.848,0.432,0.656,0.761,2.5e-05,120.0,62
3BnBKNItMng824sLx0pUfy,A LIGHT THAT NEVER COMES,Linkin Park;Steve Aoki,metal,0.687,0.871,0.539,0.00225,0.00708,115.0,62
0xdYzkbBBfTevSyOJqWUSX,Sky's the Limit (feat. 112) - 2014 Remaster,The Notorious B.I.G.;112,hardcore,0.637,0.66,0.503,0.217,0.0,90.876,62
5pGG0eGQcA71HLo4jKQY90,Nattljus,Månvarv,sleep,0.0709,0.0235,0.0519,0.964,0.904,75.607,62
6HTFfsnSvXpraVQrrYDN3U,Close At Heart,The Lay-Backs,sleep,0.145,0.0303,0.0835,0.938,0.7,139.662,62
70FROKEHubzMxSstCgaZZl,Prelude in G Major,Víkingur Ólafsson,piano,0.314,0.0249,0.238,0.995,0.938,102.328,62
0dEhydwCE5Og4PLKyjfqMR,Going Gets Tough,The Growlers,garage,0.501,0.769,0.737,0.225,0.0,162.047,62
